"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_port"
"11600","162.255475677","127.0.0.1","127.0.0.1","TCP","489","59410  >  8080 [PSH, ACK] Seq=62596 Ack=62027 Win=51200 Len=423 TSval=515287842 TSecr=515287822","59410","8080"
"11601","162.255506268","127.0.0.1","127.0.0.1","TCP","66","8080  >  59410 [ACK] Seq=62027 Ack=63019 Win=85120 Len=0 TSval=515287842 TSecr=515287842","8080","59410"
"11602","162.255690789","127.0.0.1","127.0.0.1","TCP","428","8080  >  59402 [PSH, ACK] Seq=64785 Ack=60898 Win=85248 Len=362 TSval=515287843 TSecr=515286849","8080","59402"
"11603","162.255801906","127.0.0.1","127.0.0.1","TCP","66","59402  >  8080 [ACK] Seq=60898 Ack=65147 Win=52736 Len=0 TSval=515287843 TSecr=515287823","59402","8080"
"11604","162.256364408","127.0.0.1","127.0.0.1","TCP","494","8080  >  59394 [PSH, ACK] Seq=61475 Ack=62867 Win=85248 Len=428 TSval=515287843 TSecr=515287819","8080","59394"
"11605","162.256395906","127.0.0.1","127.0.0.1","TCP","66","59394  >  8080 [ACK] Seq=62867 Ack=61903 Win=75520 Len=0 TSval=515287843 TSecr=515287843","59394","8080"
"11606","162.256797773","127.0.0.1","127.0.0.1","TCP","496","8080  >  59412 [PSH, ACK] Seq=75737 Ack=62475 Win=85248 Len=430 TSval=515287844 TSecr=515287834","8080","59412"
"11607","162.258993373","127.0.0.1","127.0.0.1","TCP","423","59372  >  8080 [PSH, ACK] Seq=62310 Ack=64829 Win=51200 Len=357 TSval=515287846 TSecr=515286843","59372","8080"
"11608","162.259038141","127.0.0.1","127.0.0.1","TCP","66","8080  >  59372 [ACK] Seq=64829 Ack=62667 Win=85248 Len=0 TSval=515287846 TSecr=515287846","8080","59372"
"11609","162.259334478","127.0.0.1","127.0.0.1","TCP","421","59422  >  8080 [PSH, ACK] Seq=62469 Ack=77519 Win=1233024 Len=355 TSval=515287846 TSecr=515286847","59422","8080"
"11610","162.259500002","127.0.0.1","127.0.0.1","TCP","430","8080  >  59450 [PSH, ACK] Seq=64293 Ack=62974 Win=85248 Len=364 TSval=515287846 TSecr=515287830","8080","59450"
"11611","162.260188357","127.0.0.1","127.0.0.1","TCP","430","8080  >  59310 [PSH, ACK] Seq=65393 Ack=62698 Win=85248 Len=364 TSval=515287847 TSecr=515287823","8080","59310"
"11612","162.261272783","127.0.0.1","127.0.0.1","TCP","487","59470  >  8080 [PSH, ACK] Seq=60995 Ack=72557 Win=1242496 Len=421 TSval=515287848 TSecr=515286846","59470","8080"
"11613","162.261308961","127.0.0.1","127.0.0.1","TCP","66","8080  >  59470 [ACK] Seq=72557 Ack=61416 Win=52224 Len=0 TSval=515287848 TSecr=515287848","8080","59470"
"11614","162.262050466","127.0.0.1","127.0.0.1","TCP","496","8080  >  59406 [PSH, ACK] Seq=66931 Ack=62605 Win=85248 Len=430 TSval=515287849 TSecr=515287842","8080","59406"
"11615","162.262096002","127.0.0.1","127.0.0.1","TCP","66","59406  >  8080 [ACK] Seq=62605 Ack=67361 Win=206592 Len=0 TSval=515287849 TSecr=515287849","59406","8080"
"11616","162.263742999","127.0.0.1","127.0.0.1","TCP","66","8080  >  59436 [ACK] Seq=67875 Ack=62304 Win=85248 Len=0 TSval=515287851 TSecr=515287810","8080","59436"
"11617","162.264141164","127.0.0.1","127.0.0.1","TCP","423","59402  >  8080 [PSH, ACK] Seq=60898 Ack=65147 Win=52736 Len=357 TSval=515287851 TSecr=515287823","59402","8080"
"11618","162.264177482","127.0.0.1","127.0.0.1","TCP","66","8080  >  59402 [ACK] Seq=65147 Ack=61255 Win=85248 Len=0 TSval=515287851 TSecr=515287851","8080","59402"
"11619","162.264780980","127.0.0.1","127.0.0.1","TCP","430","8080  >  59470 [PSH, ACK] Seq=72557 Ack=61416 Win=52736 Len=364 TSval=515287852 TSecr=515287848","8080","59470"
"11620","162.281699401","127.0.0.1","127.0.0.1","TCP","66","8080  >  59334 [ACK] Seq=64877 Ack=63750 Win=55296 Len=0 TSval=515287869 TSecr=515287828","8080","59334"
"11621","162.286651567","127.0.0.1","127.0.0.1","TCP","66","8080  >  59352 [ACK] Seq=63667 Ack=62365 Win=85248 Len=0 TSval=515287874 TSecr=515287833","8080","59352"
"11622","162.297655689","127.0.0.1","127.0.0.1","TCP","66","59412  >  8080 [ACK] Seq=62475 Ack=76167 Win=1237888 Len=0 TSval=515287885 TSecr=515287844","59412","8080"
"11623","162.299654337","127.0.0.1","127.0.0.1","TCP","66","8080  >  59422 [ACK] Seq=77519 Ack=62824 Win=54272 Len=0 TSval=515287887 TSecr=515287846","8080","59422"
"11624","162.299666629","127.0.0.1","127.0.0.1","TCP","66","59450  >  8080 [ACK] Seq=62974 Ack=64657 Win=52736 Len=0 TSval=515287887 TSecr=515287846","59450","8080"
"11625","162.300642521","127.0.0.1","127.0.0.1","TCP","66","59310  >  8080 [ACK] Seq=62698 Ack=65757 Win=51200 Len=0 TSval=515287888 TSecr=515287847","59310","8080"
"11626","162.305665855","127.0.0.1","127.0.0.1","TCP","66","59470  >  8080 [ACK] Seq=61416 Ack=72921 Win=1242496 Len=0 TSval=515287893 TSecr=515287852","59470","8080"
"11627","163.225205769","127.0.0.1","127.0.0.1","TCP","423","59436  >  8080 [PSH, ACK] Seq=62304 Ack=67875 Win=51200 Len=357 TSval=515288812 TSecr=515287851","59436","8080"
"11628","163.225205769","127.0.0.1","127.0.0.1","TCP","421","59318  >  8080 [PSH, ACK] Seq=62709 Ack=69075 Win=730368 Len=355 TSval=515288812 TSecr=515287810","59318","8080"
"11629","163.225247254","127.0.0.1","127.0.0.1","TCP","66","8080  >  59436 [ACK] Seq=67875 Ack=62661 Win=85248 Len=0 TSval=515288812 TSecr=515288812","8080","59436"
"11630","163.225247254","127.0.0.1","127.0.0.1","TCP","66","8080  >  59318 [ACK] Seq=69075 Ack=63064 Win=85248 Len=0 TSval=515288812 TSecr=515288812","8080","59318"
"11631","163.226318480","127.0.0.1","127.0.0.1","TCP","428","8080  >  59450 [PSH, ACK] Seq=64657 Ack=62974 Win=85248 Len=362 TSval=515288813 TSecr=515287887","8080","59450"
"11632","163.226352353","127.0.0.1","127.0.0.1","TCP","66","59450  >  8080 [ACK] Seq=62974 Ack=65019 Win=52480 Len=0 TSval=515288813 TSecr=515288813","59450","8080"
"11633","163.226897185","127.0.0.1","127.0.0.1","TCP","428","8080  >  59358 [PSH, ACK] Seq=66341 Ack=61649 Win=85248 Len=362 TSval=515288814 TSecr=515287836","8080","59358"
"11634","163.231842855","127.0.0.1","127.0.0.1","TCP","551","59484  >  8080 [PSH, ACK] Seq=62392 Ack=61375 Win=75648 Len=485 TSval=515288819 TSecr=515287817","59484","8080"
"11635","163.231878684","127.0.0.1","127.0.0.1","TCP","66","8080  >  59484 [ACK] Seq=61375 Ack=62877 Win=50688 Len=0 TSval=515288819 TSecr=515288819","8080","59484"
"11636","163.232670754","127.0.0.1","127.0.0.1","TCP","560","8080  >  59350 [PSH, ACK] Seq=63527 Ack=62374 Win=85248 Len=494 TSval=515288820 TSecr=515287824","8080","59350"
"11637","163.234899668","127.0.0.1","127.0.0.1","TCP","487","59394  >  8080 [PSH, ACK] Seq=62867 Ack=61903 Win=75648 Len=421 TSval=515288822 TSecr=515287843","59394","8080"
"11638","163.235525376","127.0.0.1","127.0.0.1","TCP","494","8080  >  59406 [PSH, ACK] Seq=67361 Ack=62605 Win=85248 Len=428 TSval=515288822 TSecr=515287849","8080","59406"
"11639","163.235557364","127.0.0.1","127.0.0.1","TCP","66","59406  >  8080 [ACK] Seq=62605 Ack=67789 Win=337536 Len=0 TSval=515288822 TSecr=515288822","59406","8080"
"11640","163.237897885","127.0.0.1","127.0.0.1","TCP","519","59464  >  8080 [PSH, ACK] Seq=63268 Ack=70807 Win=1363968 Len=453 TSval=515288825 TSecr=515287831","59464","8080"
"11641","163.237897885","127.0.0.1","127.0.0.1","TCP","489","59366  >  8080 [PSH, ACK] Seq=62372 Ack=61313 Win=51200 Len=423 TSval=515288825 TSecr=515287834","59366","8080"
"11642","163.237995174","127.0.0.1","127.0.0.1","TCP","455","59310  >  8080 [PSH, ACK] Seq=62698 Ack=65757 Win=51200 Len=389 TSval=515288825 TSecr=515287847","59310","8080"
"11643","163.238542729","127.0.0.1","127.0.0.1","TCP","496","8080  >  59470 [PSH, ACK] Seq=72921 Ack=61416 Win=52736 Len=430 TSval=515288825 TSecr=515287893","8080","59470"
"11644","163.238582189","127.0.0.1","127.0.0.1","TCP","66","59470  >  8080 [ACK] Seq=61416 Ack=73351 Win=1242368 Len=0 TSval=515288825 TSecr=515288825","59470","8080"
"11645","163.239148044","127.0.0.1","127.0.0.1","TCP","526","8080  >  59436 [PSH, ACK] Seq=67875 Ack=62661 Win=85248 Len=460 TSval=515288826 TSecr=515288812","8080","59436"
"11646","163.239187155","127.0.0.1","127.0.0.1","TCP","66","59436  >  8080 [ACK] Seq=62661 Ack=68335 Win=50816 Len=0 TSval=515288826 TSecr=515288826","59436","8080"
"11647","163.239518132","127.0.0.1","127.0.0.1","TCP","553","59350  >  8080 [PSH, ACK] Seq=62374 Ack=64021 Win=54272 Len=487 TSval=515288826 TSecr=515288820","59350","8080"
"11648","163.239556894","127.0.0.1","127.0.0.1","TCP","66","8080  >  59350 [ACK] Seq=64021 Ack=62861 Win=85120 Len=0 TSval=515288826 TSecr=515288826","8080","59350"
"11649","163.239775567","127.0.0.1","127.0.0.1","TCP","460","8080  >  59470 [PSH, ACK] Seq=73351 Ack=61416 Win=52736 Len=394 TSval=515288827 TSecr=515288825","8080","59470"
"11650","163.239800780","127.0.0.1","127.0.0.1","TCP","66","59470  >  8080 [ACK] Seq=61416 Ack=73745 Win=1242368 Len=0 TSval=515288827 TSecr=515288827","59470","8080"
"11651","163.240229815","127.0.0.1","127.0.0.1","TCP","558","8080  >  59412 [PSH, ACK] Seq=76167 Ack=62475 Win=85248 Len=492 TSval=515288827 TSecr=515287885","8080","59412"
"11652","163.240262710","127.0.0.1","127.0.0.1","TCP","66","59412  >  8080 [ACK] Seq=62475 Ack=76659 Win=1237888 Len=0 TSval=515288827 TSecr=515288827","59412","8080"
"11653","163.242607980","127.0.0.1","127.0.0.1","TCP","553","59334  >  8080 [PSH, ACK] Seq=63750 Ack=64877 Win=52736 Len=487 TSval=515288829 TSecr=515287869","59334","8080"
"11654","163.242678031","127.0.0.1","127.0.0.1","TCP","66","8080  >  59334 [ACK] Seq=64877 Ack=64237 Win=54912 Len=0 TSval=515288830 TSecr=515288829","8080","59334"
"11655","163.243234108","127.0.0.1","127.0.0.1","TCP","558","8080  >  59470 [PSH, ACK] Seq=73745 Ack=61416 Win=52736 Len=492 TSval=515288830 TSecr=515288827","8080","59470"
"11656","163.243267562","127.0.0.1","127.0.0.1","TCP","66","59470  >  8080 [ACK] Seq=61416 Ack=74237 Win=1242368 Len=0 TSval=515288830 TSecr=515288830","59470","8080"
"11657","163.245006959","127.0.0.1","127.0.0.1","TCP","455","59450  >  8080 [PSH, ACK] Seq=62974 Ack=65019 Win=52736 Len=389 TSval=515288832 TSecr=515288813","59450","8080"
"11658","163.245642375","127.0.0.1","127.0.0.1","TCP","462","8080  >  59412 [PSH, ACK] Seq=76659 Ack=62475 Win=85248 Len=396 TSval=515288832 TSecr=515288827","8080","59412"
"11659","163.245676736","127.0.0.1","127.0.0.1","TCP","66","59412  >  8080 [ACK] Seq=62475 Ack=77055 Win=1237888 Len=0 TSval=515288833 TSecr=515288832","59412","8080"
"11660","163.248008737","127.0.0.1","127.0.0.1","TCP","455","59352  >  8080 [PSH, ACK] Seq=62365 Ack=63667 Win=51200 Len=389 TSval=515288835 TSecr=515287874","59352","8080"
"11661","163.248056788","127.0.0.1","127.0.0.1","TCP","66","8080  >  59352 [ACK] Seq=63667 Ack=62754 Win=85248 Len=0 TSval=515288835 TSecr=515288835","8080","59352"
"11662","163.248943004","127.0.0.1","127.0.0.1","TCP","462","8080  >  59402 [PSH, ACK] Seq=65147 Ack=61255 Win=85248 Len=396 TSval=515288836 TSecr=515287851","8080","59402"
"11663","163.250255461","127.0.0.1","127.0.0.1","TCP","487","59412  >  8080 [PSH, ACK] Seq=62475 Ack=77055 Win=1237888 Len=421 TSval=515288837 TSecr=515288832","59412","8080"
"11664","163.251080356","127.0.0.1","127.0.0.1","TCP","496","8080  >  59350 [PSH, ACK] Seq=64021 Ack=62861 Win=85248 Len=430 TSval=515288838 TSecr=515288826","8080","59350"
"11665","163.252773518","127.0.0.1","127.0.0.1","TCP","551","59358  >  8080 [PSH, ACK] Seq=61649 Ack=66703 Win=75648 Len=485 TSval=515288840 TSecr=515288814","59358","8080"
"11666","163.252812071","127.0.0.1","127.0.0.1","TCP","66","8080  >  59358 [ACK] Seq=66703 Ack=62134 Win=85120 Len=0 TSval=515288840 TSecr=515288840","8080","59358"
"11667","163.253379112","127.0.0.1","127.0.0.1","TCP","558","8080  >  59436 [PSH, ACK] Seq=68335 Ack=62661 Win=85248 Len=492 TSval=515288840 TSecr=515288826","8080","59436"
"11668","163.253415918","127.0.0.1","127.0.0.1","TCP","66","59436  >  8080 [ACK] Seq=62661 Ack=68827 Win=50688 Len=0 TSval=515288840 TSecr=515288840","59436","8080"
"11669","163.256506185","127.0.0.1","127.0.0.1","TCP","521","59410  >  8080 [PSH, ACK] Seq=63019 Ack=62027 Win=51200 Len=455 TSval=515288843 TSecr=515287842","59410","8080"
"11670","163.256546135","127.0.0.1","127.0.0.1","TCP","66","8080  >  59410 [ACK] Seq=62027 Ack=63474 Win=85120 Len=0 TSval=515288843 TSecr=515288843","8080","59410"
"11671","163.256582452","127.0.0.1","127.0.0.1","TCP","489","59406  >  8080 [PSH, ACK] Seq=62605 Ack=67789 Win=337536 Len=423 TSval=515288843 TSecr=515288822","59406","8080"
"11672","163.257145722","127.0.0.1","127.0.0.1","TCP","528","8080  >  59484 [PSH, ACK] Seq=61375 Ack=62877 Win=51200 Len=462 TSval=515288844 TSecr=515288819","8080","59484"
"11673","163.257739513","127.0.0.1","127.0.0.1","TCP","494","8080  >  59470 [PSH, ACK] Seq=74237 Ack=61416 Win=52736 Len=428 TSval=515288845 TSecr=515288830","8080","59470"
"11674","163.257778484","127.0.0.1","127.0.0.1","TCP","66","59470  >  8080 [ACK] Seq=61416 Ack=74665 Win=1242368 Len=0 TSval=515288845 TSecr=515288845","59470","8080"
"11675","163.257955671","127.0.0.1","127.0.0.1","TCP","521","59386  >  8080 [PSH, ACK] Seq=62555 Ack=64983 Win=75648 Len=455 TSval=515288845 TSecr=515287842","59386","8080"
"11676","163.257987170","127.0.0.1","127.0.0.1","TCP","66","8080  >  59386 [ACK] Seq=64983 Ack=63010 Win=85120 Len=0 TSval=515288845 TSecr=515288845","8080","59386"
"11677","163.258577189","127.0.0.1","127.0.0.1","TCP","526","8080  >  59366 [PSH, ACK] Seq=61313 Ack=62795 Win=85248 Len=460 TSval=515288845 TSecr=515288825","8080","59366"
"11678","163.258641513","127.0.0.1","127.0.0.1","TCP","66","59366  >  8080 [ACK] Seq=62795 Ack=61773 Win=50816 Len=0 TSval=515288845 TSecr=515288845","59366","8080"
"11679","163.261569678","127.0.0.1","127.0.0.1","TCP","489","59372  >  8080 [PSH, ACK] Seq=62667 Ack=64829 Win=51200 Len=423 TSval=515288848 TSecr=515287846","59372","8080"
"11680","163.261569678","127.0.0.1","127.0.0.1","TCP","585","59422  >  8080 [PSH, ACK] Seq=62824 Ack=77519 Win=1233024 Len=519 TSval=515288848 TSecr=515287887","59422","8080"
"11681","163.261639869","127.0.0.1","127.0.0.1","TCP","66","8080  >  59372 [ACK] Seq=64829 Ack=63090 Win=85120 Len=0 TSval=515288848 TSecr=515288848","8080","59372"
"11682","163.261639869","127.0.0.1","127.0.0.1","TCP","66","8080  >  59422 [ACK] Seq=77519 Ack=63343 Win=53760 Len=0 TSval=515288848 TSecr=515288848","8080","59422"
"11683","163.262166262","127.0.0.1","127.0.0.1","TCP","592","8080  >  59366 [PSH, ACK] Seq=61773 Ack=62795 Win=85248 Len=526 TSval=515288849 TSecr=515288845","8080","59366"
"11684","163.262196294","127.0.0.1","127.0.0.1","TCP","66","59366  >  8080 [ACK] Seq=62795 Ack=62299 Win=50688 Len=0 TSval=515288849 TSecr=515288849","59366","8080"
"11685","163.262576859","127.0.0.1","127.0.0.1","TCP","496","8080  >  59412 [PSH, ACK] Seq=77055 Ack=62896 Win=85248 Len=430 TSval=515288849 TSecr=515288837","8080","59412"
"11686","163.263800897","127.0.0.1","127.0.0.1","TCP","487","59470  >  8080 [PSH, ACK] Seq=61416 Ack=74665 Win=1242496 Len=421 TSval=515288851 TSecr=515288845","59470","8080"
"11687","163.264767710","127.0.0.1","127.0.0.1","TCP","496","8080  >  59334 [PSH, ACK] Seq=64877 Ack=64237 Win=55296 Len=430 TSval=515288852 TSecr=515288829","8080","59334"
"11688","163.264811640","127.0.0.1","127.0.0.1","TCP","66","59334  >  8080 [ACK] Seq=64237 Ack=65307 Win=52352 Len=0 TSval=515288852 TSecr=515288852","59334","8080"
"11689","163.266040568","127.0.0.1","127.0.0.1","TCP","421","59402  >  8080 [PSH, ACK] Seq=61255 Ack=65543 Win=52736 Len=355 TSval=515288853 TSecr=515288836","59402","8080"
"11690","163.266084987","127.0.0.1","127.0.0.1","TCP","66","8080  >  59402 [ACK] Seq=65543 Ack=61610 Win=85248 Len=0 TSval=515288853 TSecr=515288853","8080","59402"
"11691","163.266708949","127.0.0.1","127.0.0.1","TCP","430","8080  >  59394 [PSH, ACK] Seq=61903 Ack=63288 Win=85248 Len=364 TSval=515288854 TSecr=515288822","8080","59394"
"11692","163.266739399","127.0.0.1","127.0.0.1","TCP","66","59394  >  8080 [ACK] Seq=63288 Ack=62267 Win=75520 Len=0 TSval=515288854 TSecr=515288854","59394","8080"
"11693","163.278694271","127.0.0.1","127.0.0.1","TCP","66","8080  >  59464 [ACK] Seq=70807 Ack=63721 Win=85248 Len=0 TSval=515288866 TSecr=515288825","8080","59464"
"11694","163.278715922","127.0.0.1","127.0.0.1","TCP","66","8080  >  59310 [ACK] Seq=65757 Ack=63087 Win=85248 Len=0 TSval=515288866 TSecr=515288825","8080","59310"
"11695","163.285668341","127.0.0.1","127.0.0.1","TCP","66","8080  >  59450 [ACK] Seq=65019 Ack=63363 Win=85248 Len=0 TSval=515288873 TSecr=515288832","8080","59450"
"11696","163.291651993","127.0.0.1","127.0.0.1","TCP","66","59350  >  8080 [ACK] Seq=62861 Ack=64451 Win=54272 Len=0 TSval=515288879 TSecr=515288838","59350","8080"
"11697","163.296651930","127.0.0.1","127.0.0.1","TCP","66","8080  >  59406 [ACK] Seq=67789 Ack=63028 Win=85248 Len=0 TSval=515288884 TSecr=515288843","8080","59406"
"11698","163.297643537","127.0.0.1","127.0.0.1","TCP","66","59484  >  8080 [ACK] Seq=62877 Ack=61837 Win=75648 Len=0 TSval=515288885 TSecr=515288844","59484","8080"
"11699","163.302661213","127.0.0.1","127.0.0.1","TCP","66","59412  >  8080 [ACK] Seq=62896 Ack=77485 Win=1237888 Len=0 TSval=515288890 TSecr=515288849","59412","8080"
"11700","163.304645823","127.0.0.1","127.0.0.1","TCP","66","8080  >  59470 [ACK] Seq=74665 Ack=61837 Win=52736 Len=0 TSval=515288892 TSecr=515288851","8080","59470"
"11701","164.227255261","127.0.0.1","127.0.0.1","TCP","453","59436  >  8080 [PSH, ACK] Seq=62661 Ack=68827 Win=51200 Len=387 TSval=515289814 TSecr=515288840","59436","8080"
"11702","164.227255261","127.0.0.1","127.0.0.1","TCP","521","59318  >  8080 [PSH, ACK] Seq=63064 Ack=69075 Win=730368 Len=455 TSval=515289814 TSecr=515288812","59318","8080"
"11703","164.227299401","127.0.0.1","127.0.0.1","TCP","66","8080  >  59318 [ACK] Seq=69075 Ack=63519 Win=85120 Len=0 TSval=515289814 TSecr=515289814","8080","59318"
"11704","164.228001585","127.0.0.1","127.0.0.1","TCP","526","8080  >  59372 [PSH, ACK] Seq=64829 Ack=63090 Win=85248 Len=460 TSval=515289815 TSecr=515288848","8080","59372"
"11705","164.228352956","127.0.0.1","127.0.0.1","TCP","460","8080  >  59358 [PSH, ACK] Seq=66703 Ack=62134 Win=85248 Len=394 TSval=515289815 TSecr=515288840","8080","59358"
"11706","164.234738125","127.0.0.1","127.0.0.1","TCP","453","59484  >  8080 [PSH, ACK] Seq=62877 Ack=61837 Win=75648 Len=387 TSval=515289822 TSecr=515288844","59484","8080"
"11707","164.235359713","127.0.0.1","127.0.0.1","TCP","462","8080  >  59318 [PSH, ACK] Seq=69075 Ack=63519 Win=85248 Len=396 TSval=515289822 TSecr=515289814","8080","59318"
"11708","164.235394075","127.0.0.1","127.0.0.1","TCP","66","59318  >  8080 [ACK] Seq=63519 Ack=69471 Win=861440 Len=0 TSval=515289822 TSecr=515289822","59318","8080"
"11709","164.237093942","127.0.0.1","127.0.0.1","TCP","455","59394  >  8080 [PSH, ACK] Seq=63288 Ack=62267 Win=75648 Len=389 TSval=515289824 TSecr=515288854","59394","8080"
"11710","164.237741440","127.0.0.1","127.0.0.1","TCP","460","8080  >  59470 [PSH, ACK] Seq=74665 Ack=61837 Win=52736 Len=394 TSval=515289825 TSecr=515288851","8080","59470"
"11711","164.240491929","127.0.0.1","127.0.0.1","TCP","519","59464  >  8080 [PSH, ACK] Seq=63721 Ack=70807 Win=1363968 Len=453 TSval=515289827 TSecr=515288866","59464","8080"
"11712","164.240568545","127.0.0.1","127.0.0.1","TCP","66","8080  >  59464 [ACK] Seq=70807 Ack=64174 Win=85120 Len=0 TSval=515289827 TSecr=515289827","8080","59464"
"11713","164.240605771","127.0.0.1","127.0.0.1","TCP","489","59366  >  8080 [PSH, ACK] Seq=62795 Ack=62299 Win=51200 Len=423 TSval=515289827 TSecr=515288849","59366","8080"
"11714","164.241379472","127.0.0.1","127.0.0.1","TCP","526","8080  >  59358 [PSH, ACK] Seq=67097 Ack=62134 Win=85248 Len=460 TSval=515289828 TSecr=515288840","8080","59358"
"11715","164.241532564","127.0.0.1","127.0.0.1","TCP","66","59358  >  8080 [ACK] Seq=62134 Ack=67557 Win=206592 Len=0 TSval=515289828 TSecr=515289815","59358","8080"
"11716","164.242122514","127.0.0.1","127.0.0.1","TCP","496","8080  >  59352 [PSH, ACK] Seq=63667 Ack=62754 Win=85248 Len=430 TSval=515289829 TSecr=515288835","8080","59352"
"11717","164.242470323","127.0.0.1","127.0.0.1","TCP","421","59350  >  8080 [PSH, ACK] Seq=62861 Ack=64451 Win=54272 Len=355 TSval=515289829 TSecr=515288838","59350","8080"
"11718","164.243349066","127.0.0.1","127.0.0.1","TCP","428","8080  >  59318 [PSH, ACK] Seq=69471 Ack=63519 Win=85248 Len=362 TSval=515289830 TSecr=515289822","8080","59318"
"11719","164.243421212","127.0.0.1","127.0.0.1","TCP","66","59318  >  8080 [ACK] Seq=63519 Ack=69833 Win=992384 Len=0 TSval=515289830 TSecr=515289830","59318","8080"
"11720","164.243450336","127.0.0.1","127.0.0.1","TCP","489","59310  >  8080 [PSH, ACK] Seq=63087 Ack=65757 Win=51200 Len=423 TSval=515289830 TSecr=515288866","59310","8080"
"11721","164.243482742","127.0.0.1","127.0.0.1","TCP","66","8080  >  59310 [ACK] Seq=65757 Ack=63510 Win=85120 Len=0 TSval=515289830 TSecr=515289830","8080","59310"
"11722","164.244518419","127.0.0.1","127.0.0.1","TCP","494","8080  >  59470 [PSH, ACK] Seq=75059 Ack=61837 Win=52736 Len=428 TSval=515289831 TSecr=515288851","8080","59470"
"11723","164.244669765","127.0.0.1","127.0.0.1","TCP","66","59470  >  8080 [ACK] Seq=61837 Ack=75487 Win=1242496 Len=0 TSval=515289832 TSecr=515289825","59470","8080"
"11724","164.245989416","127.0.0.1","127.0.0.1","TCP","453","59334  >  8080 [PSH, ACK] Seq=64237 Ack=65307 Win=52736 Len=387 TSval=515289833 TSecr=515288852","59334","8080"
"11725","164.246654584","127.0.0.1","127.0.0.1","TCP","460","8080  >  59406 [PSH, ACK] Seq=67789 Ack=63028 Win=85248 Len=394 TSval=515289833 TSecr=515288843","8080","59406"
"11726","164.247007143","127.0.0.1","127.0.0.1","TCP","423","59450  >  8080 [PSH, ACK] Seq=63363 Ack=65019 Win=52736 Len=357 TSval=515289834 TSecr=515288873","59450","8080"
"11727","164.247039619","127.0.0.1","127.0.0.1","TCP","66","8080  >  59450 [ACK] Seq=65019 Ack=63720 Win=85248 Len=0 TSval=515289834 TSecr=515289834","8080","59450"
"11728","164.247480178","127.0.0.1","127.0.0.1","TCP","430","8080  >  59412 [PSH, ACK] Seq=77485 Ack=62896 Win=85248 Len=364 TSval=515289834 TSecr=515288890","8080","59412"
"11729","164.247512584","127.0.0.1","127.0.0.1","TCP","66","59412  >  8080 [ACK] Seq=62896 Ack=77849 Win=1237888 Len=0 TSval=515289834 TSecr=515289834","59412","8080"
"11730","164.250605785","127.0.0.1","127.0.0.1","TCP","455","59352  >  8080 [PSH, ACK] Seq=62754 Ack=64097 Win=51200 Len=389 TSval=515289837 TSecr=515289829","59352","8080"
"11731","164.250677721","127.0.0.1","127.0.0.1","TCP","66","8080  >  59352 [ACK] Seq=64097 Ack=63143 Win=85248 Len=0 TSval=515289838 TSecr=515289837","8080","59352"
"11732","164.251414128","127.0.0.1","127.0.0.1","TCP","462","8080  >  59470 [PSH, ACK] Seq=75487 Ack=61837 Win=52736 Len=396 TSval=515289838 TSecr=515289832","8080","59470"
"11733","164.252170858","127.0.0.1","127.0.0.1","TCP","423","59412  >  8080 [PSH, ACK] Seq=62896 Ack=77849 Win=1237888 Len=357 TSval=515289839 TSecr=515289834","59412","8080"
"11734","164.252921442","127.0.0.1","127.0.0.1","TCP","430","8080  >  59372 [PSH, ACK] Seq=65289 Ack=63090 Win=85248 Len=364 TSval=515289840 TSecr=515288848","8080","59372"
"11735","164.253025017","127.0.0.1","127.0.0.1","TCP","66","59372  >  8080 [ACK] Seq=63090 Ack=65653 Win=51200 Len=0 TSval=515289840 TSecr=515289815","59372","8080"
"11736","164.256301061","127.0.0.1","127.0.0.1","TCP","487","59358  >  8080 [PSH, ACK] Seq=62134 Ack=67557 Win=206592 Len=421 TSval=515289843 TSecr=515289815","59358","8080"
"11737","164.256342338","127.0.0.1","127.0.0.1","TCP","66","8080  >  59358 [ACK] Seq=67557 Ack=62555 Win=85120 Len=0 TSval=515289843 TSecr=515289843","8080","59358"
"11738","164.257060166","127.0.0.1","127.0.0.1","TCP","494","8080  >  59318 [PSH, ACK] Seq=69833 Ack=63519 Win=85248 Len=428 TSval=515289844 TSecr=515289830","8080","59318"
"11739","164.257096623","127.0.0.1","127.0.0.1","TCP","66","59318  >  8080 [ACK] Seq=63519 Ack=70261 Win=1123328 Len=0 TSval=515289844 TSecr=515289844","59318","8080"
"11740","164.257447506","127.0.0.1","127.0.0.1","TCP","487","59410  >  8080 [PSH, ACK] Seq=63474 Ack=62027 Win=51200 Len=421 TSval=515289844 TSecr=515288843","59410","8080"
"11741","164.257479004","127.0.0.1","127.0.0.1","TCP","66","8080  >  59410 [ACK] Seq=62027 Ack=63895 Win=85120 Len=0 TSval=515289844 TSecr=515289844","8080","59410"
"11742","164.257951970","127.0.0.1","127.0.0.1","TCP","496","8080  >  59464 [PSH, ACK] Seq=70807 Ack=64174 Win=85248 Len=430 TSval=515289845 TSecr=515289827","8080","59464"
"11743","164.259225525","127.0.0.1","127.0.0.1","TCP","487","59406  >  8080 [PSH, ACK] Seq=63028 Ack=68183 Win=468480 Len=421 TSval=515289846 TSecr=515289833","59406","8080"
