"No.","Time","Source","Destination","Protocol","Length","Info","src_port","dst_port"
"2269","3.820370378","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60172","4444"
"2270","3.820443291","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42986","4444"
"2309","3.824355488","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60172"
"2310","3.824380701","127.0.0.1","127.0.0.1","TCP","66","60172  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449044134 TSecr=449044134","60172","4444"
"2313","3.824827612","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42986"
"2314","3.824876710","127.0.0.1","127.0.0.1","TCP","66","42986  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044135 TSecr=449044134","42986","4444"
"2317","3.839465387","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42950","4444"
"2339","3.844981196","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42950"
"2340","3.845003476","127.0.0.1","127.0.0.1","TCP","66","42950  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044155 TSecr=449044155","42950","4444"
"2361","3.915877969","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60174","4444"
"2376","3.918763578","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42890","4444"
"2387","3.920243782","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60174"
"2388","3.920260334","127.0.0.1","127.0.0.1","TCP","66","60174  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044230 TSecr=449044230","60174","4444"
"2404","3.921959698","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60354","4444"
"2407","3.922400812","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42890"
"2409","3.922411777","127.0.0.1","127.0.0.1","TCP","66","42890  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449044232 TSecr=449044232","42890","4444"
"2429","3.925168320","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60354"
"2430","3.925185361","127.0.0.1","127.0.0.1","TCP","66","60354  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044235 TSecr=449044235","60354","4444"
"2448","4.016729004","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60046","4444"
"2452","4.017868455","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60226","4444"
"2458","4.018691319","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","58996","4444"
"2460","4.018959786","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59986","4444"
"2512","4.022831476","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60046"
"2514","4.022870028","127.0.0.1","127.0.0.1","TCP","66","60046  >  4444 [ACK] Seq=616 Ack=226 Win=630 Len=0 TSval=449044333 TSecr=449044332","60046","4444"
"2524","4.023746529","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60226"
"2525","4.023774116","127.0.0.1","127.0.0.1","TCP","66","60226  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044333 TSecr=449044333","60226","4444"
"2526","4.023798840","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59996","4444"
"2527","4.023909258","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59986"
"2529","4.023933143","127.0.0.1","127.0.0.1","TCP","66","59986  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449044334 TSecr=449044334","59986","4444"
"2532","4.024067447","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60310","4444"
"2552","4.026250528","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","58996"
"2553","4.026275741","127.0.0.1","127.0.0.1","TCP","66","58996  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044336 TSecr=449044336","58996","4444"
"2570","4.028340651","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59874","4444"
"2588","4.029959419","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60310"
"2589","4.029981489","127.0.0.1","127.0.0.1","TCP","66","60310  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044340 TSecr=449044340","60310","4444"
"2594","4.030419250","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59996"
"2595","4.030444463","127.0.0.1","127.0.0.1","TCP","66","59996  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044340 TSecr=449044340","59996","4444"
"2612","4.033413182","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59874"
"2613","4.033433715","127.0.0.1","127.0.0.1","TCP","66","59874  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044343 TSecr=449044343","59874","4444"
"2643","4.119942471","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60254","4444"
"2661","4.125009275","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59982","4444"
"2665","4.125810069","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60364","4444"
"2668","4.126055629","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60254"
"2669","4.126078537","127.0.0.1","127.0.0.1","TCP","66","60254  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044436 TSecr=449044436","60254","4444"
"2671","4.126445968","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59938","4444"
"2710","4.129481735","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42972","4444"
"2720","4.130445467","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59982"
"2721","4.130462857","127.0.0.1","127.0.0.1","TCP","66","59982  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044440 TSecr=449044440","59982","4444"
"2742","4.131521712","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59938"
"2743","4.131538963","127.0.0.1","127.0.0.1","TCP","66","59938  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449044441 TSecr=449044441","59938","4444"
"2747","4.132044609","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60364"
"2748","4.132062000","127.0.0.1","127.0.0.1","TCP","66","60364  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044442 TSecr=449044442","60364","4444"
"2759","4.133656673","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42972"
"2760","4.133674203","127.0.0.1","127.0.0.1","TCP","66","42972  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044443 TSecr=449044443","42972","4444"
"2784","4.219098263","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60226","4444"
"2788","4.220182470","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60150","4444"
"2789","4.220364824","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60398","4444"
"2844","4.225233769","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60226"
"2845","4.225252068","127.0.0.1","127.0.0.1","TCP","66","60226  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449044535 TSecr=449044535","60226","4444"
"2848","4.225649042","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60150"
"2849","4.225665175","127.0.0.1","127.0.0.1","TCP","66","60150  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044535 TSecr=449044535","60150","4444"
"2851","4.225852069","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60398"
"2852","4.225874907","127.0.0.1","127.0.0.1","TCP","66","60398  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044536 TSecr=449044535","60398","4444"
"2854","4.225974081","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59954","4444"
"2860","4.226490204","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60052","4444"
"2889","4.231005126","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59954"
"2890","4.231032364","127.0.0.1","127.0.0.1","TCP","66","59954  >  4444 [ACK] Seq=616 Ack=226 Win=630 Len=0 TSval=449044541 TSecr=449044541","59954","4444"
"2900","4.232965555","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60052"
"2901","4.232987974","127.0.0.1","127.0.0.1","TCP","66","60052  >  4444 [ACK] Seq=821 Ack=301 Win=630 Len=0 TSval=449044543 TSecr=449044543","60052","4444"
"2925","4.320978122","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59998","4444"
"2940","4.325648160","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60310","4444"
"2949","4.327041343","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60268","4444"
"2957","4.328251752","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59998"
"2958","4.328282273","127.0.0.1","127.0.0.1","TCP","66","59998  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044638 TSecr=449044638","59998","4444"
"2964","4.328431103","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60212","4444"
"2967","4.328707044","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60174","4444"
"3004","4.331041051","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60310"
"3006","4.331061584","127.0.0.1","127.0.0.1","TCP","66","60310  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449044641 TSecr=449044641","60310","4444"
"3020","4.332427040","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60268"
"3021","4.332450855","127.0.0.1","127.0.0.1","TCP","66","60268  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449044642 TSecr=449044642","60268","4444"
"3027","4.333167491","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60190","4444"
"3041","4.334159578","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60174"
"3042","4.334181368","127.0.0.1","127.0.0.1","TCP","66","60174  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449044644 TSecr=449044644","60174","4444"
"3049","4.335573224","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60212"
"3050","4.335596900","127.0.0.1","127.0.0.1","TCP","66","60212  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449044645 TSecr=449044645","60212","4444"
"3067","4.338961476","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60190"
"3068","4.338979914","127.0.0.1","127.0.0.1","TCP","66","60190  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449044649 TSecr=449044649","60190","4444"
"3071","4.343941957","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60294","4444"
"3091","4.348665215","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60294"
"3092","4.348683862","127.0.0.1","127.0.0.1","TCP","66","60294  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449044658 TSecr=449044658","60294","4444"
"3122","4.423454909","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42954","4444"
"3137","4.427208428","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60052","4444"
"3142","4.427443582","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60132","4444"
"3147","4.428091215","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42954"
"3149","4.428116497","127.0.0.1","127.0.0.1","TCP","66","42954  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449044738 TSecr=449044738","42954","4444"
"3184","4.431171400","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60224","4444"
"3190","4.431664754","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60132"
"3191","4.431676418","127.0.0.1","127.0.0.1","TCP","66","60132  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044741 TSecr=449044741","60132","4444"
"3195","4.432063196","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60052"
"3196","4.432082402","127.0.0.1","127.0.0.1","TCP","66","60052  >  4444 [ACK] Seq=1026 Ack=376 Win=630 Len=0 TSval=449044742 TSecr=449044742","60052","4444"
"3216","4.434805421","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60224"
"3217","4.434818272","127.0.0.1","127.0.0.1","TCP","66","60224  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449044744 TSecr=449044744","60224","4444"
"3238","4.523384256","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60174","4444"
"3239","4.523521074","127.0.0.1","127.0.0.1","TLSv1.2","271","[TCP Previous segment not captured] , Application Data","58978","4444"
"3240","4.523634496","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60354","4444"
"3253","4.524495143","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59928","4444"
"3310","4.527603473","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","58978"
"3311","4.527615765","127.0.0.1","127.0.0.1","TCP","66","58978  >  4444 [ACK] Seq=207 Ack=76 Win=630 Len=0 TSval=449044837 TSecr=449044837","58978","4444"
"3315","4.527860836","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60174"
"3316","4.527871243","127.0.0.1","127.0.0.1","TCP","66","60174  >  4444 [ACK] Seq=616 Ack=226 Win=630 Len=0 TSval=449044838 TSecr=449044838","60174","4444"
"3323","4.528142853","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60354"
"3324","4.528159405","127.0.0.1","127.0.0.1","TCP","66","60354  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449044838 TSecr=449044838","60354","4444"
"3330","4.528923952","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59928"
"3331","4.528935406","127.0.0.1","127.0.0.1","TCP","66","59928  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044839 TSecr=449044839","59928","4444"
"3347","4.625250077","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59976","4444"
"3351","4.625669890","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60422","4444"
"3353","4.625878294","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59954","4444"
"3354","4.626049823","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60372","4444"
"3358","4.626227777","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60172","4444"
"3364","4.626448753","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","43040","4444"
"3465","4.630797804","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59976"
"3466","4.630816242","127.0.0.1","127.0.0.1","TCP","66","59976  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044940 TSecr=449044940","59976","4444"
"3468","4.630823017","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59916","4444"
"3480","4.631675213","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","43040"
"3481","4.631696305","127.0.0.1","127.0.0.1","TCP","66","43040  >  4444 [ACK] Seq=616 Ack=226 Win=630 Len=0 TSval=449044941 TSecr=449044941","43040","4444"
"3482","4.631774736","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59954"
"3483","4.631783815","127.0.0.1","127.0.0.1","TCP","66","59954  >  4444 [ACK] Seq=821 Ack=301 Win=630 Len=0 TSval=449044941 TSecr=449044941","59954","4444"
"3485","4.631822786","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60172"
"3487","4.631840735","127.0.0.1","127.0.0.1","TCP","66","60172  >  4444 [ACK] Seq=616 Ack=226 Win=630 Len=0 TSval=449044941 TSecr=449044941","60172","4444"
"3488","4.631855192","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60422"
"3489","4.631855192","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60372"
"3490","4.631872723","127.0.0.1","127.0.0.1","TCP","66","60422  >  4444 [ACK] Seq=616 Ack=226 Win=630 Len=0 TSval=449044942 TSecr=449044942","60422","4444"
"3491","4.631876075","127.0.0.1","127.0.0.1","TCP","66","60372  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449044942 TSecr=449044942","60372","4444"
"3516","4.635284092","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60098","4444"
"3517","4.635464910","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59916"
"3518","4.635493754","127.0.0.1","127.0.0.1","TCP","66","59916  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044945 TSecr=449044945","59916","4444"
"3540","4.639436751","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60098"
"3541","4.639453164","127.0.0.1","127.0.0.1","TCP","66","60098  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449044949 TSecr=449044949","60098","4444"
"3570","4.727401267","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60190","4444"
"3579","4.728518299","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60088","4444"
"3580","4.728588489","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42986","4444"
"3625","4.732041274","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60190"
"3626","4.732057757","127.0.0.1","127.0.0.1","TCP","66","60190  >  4444 [ACK] Seq=616 Ack=226 Win=630 Len=0 TSval=449045042 TSecr=449045042","60190","4444"
"3637","4.733063882","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60088"
"3638","4.733083787","127.0.0.1","127.0.0.1","TCP","66","60088  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449045043 TSecr=449045043","60088","4444"
"3642","4.733390178","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42986"
"3643","4.733400444","127.0.0.1","127.0.0.1","TCP","66","42986  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449045043 TSecr=449045043","42986","4444"
"3646","4.737496742","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60428","4444"
"3651","4.738509851","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","59988","4444"
"3680","4.741285112","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60428"
"3682","4.741305994","127.0.0.1","127.0.0.1","TCP","66","60428  >  4444 [ACK] Seq=411 Ack=151 Win=630 Len=0 TSval=449045051 TSecr=449045051","60428","4444"
"3692","4.742587711","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","59988"
"3693","4.742605450","127.0.0.1","127.0.0.1","TCP","66","59988  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449045052 TSecr=449045052","59988","4444"
"3717","4.837641408","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60160","4444"
"3718","4.837830257","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60046","4444"
"3723","4.838719679","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","42930","4444"
"3726","4.838972013","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","43040","4444"
"3729","4.839214919","127.0.0.1","127.0.0.1","TLSv1.2","271","Application Data","60150","4444"
"3816","4.843792419","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60046"
"3817","4.843821403","127.0.0.1","127.0.0.1","TCP","66","60046  >  4444 [ACK] Seq=821 Ack=301 Win=630 Len=0 TSval=449045153 TSecr=449045153","60046","4444"
"3819","4.843874692","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","43040"
"3821","4.843897529","127.0.0.1","127.0.0.1","TCP","66","43040  >  4444 [ACK] Seq=821 Ack=301 Win=630 Len=0 TSval=449045154 TSecr=449045154","43040","4444"
"3828","4.844401919","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60160"
"3829","4.844422871","127.0.0.1","127.0.0.1","TCP","66","60160  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449045154 TSecr=449045154","60160","4444"
"3833","4.844889198","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","42930"
"3834","4.844904982","127.0.0.1","127.0.0.1","TLSv1.2","141","Application Data","4444","60150"
"3835","4.844916855","127.0.0.1","127.0.0.1","TCP","66","42930  >  4444 [ACK] Seq=206 Ack=76 Win=630 Len=0 TSval=449045155 TSecr=449045154","42930","4444"
